"OrderID","OrderDate","CustomerName","Country","ProductID","ProductName","Category","UnitPrice","Quantity","SalesRep","PaymentMethod","DiscountCode","OrderSource"
"14082","2025-09-13","j. kamau","Uganda","P028","Leggings","Footwear","28.75","1","Alice M.","Mpesa","DISC-20","store"
"14083","2024-10-09","mary mwase","Tanzania","P010","Cap","Accessories","28.77","1","Unknown","Cash","null","web"
"14084","2024-08-29","paul otieno","Kenya","P004","Sunglasses","Apparel","80.88","1","Unknown","Credit Card","null","affiliate"
"14085","2025-02-26","paul wanjiru","Kenya","P022","Boots","Footwear","10.34","1","Bob","Debit","null","Web"
"14086","2025-07-22","chloe mutiso","Kenya","P009","Scarf","Apparel","20.66","2","Unknown","unknown","DISC-20","affiliate"
"14087","2025-01-21","grace d mwangi","Tanzania","P005","T-shirt","Clothes","110.09","2","Bob","Credit Card","null","web"
"14088","2025-04-03","mary mwase","Kenya","P010","Cap","Accessories","28.77","1","Unknown","Debit","DISC-20","web"
"14089","2024-07-05","a. mutiso","Kenya","P024","Sandals","Apparel","48.32","1","charles","Cash","null","store"
"14090","2025-06-09","mark okoth","Kenya","P015","Socks","Apparel","83.19","1","charles","Cash","SUMMER","store"
"14091","2025-01-22","lydia wanjiru","Uganda","P018","Bracelet","Footwear","113.51","1","Bob","Mpesa","null","web"
"14092","2024-10-23","s. doe","Rwanda","P020","Necklace","Apparel","12.82","1","TEAM_A","Debit","DISC-20","Web"
"14093","2023-06-24","jane d mensah","South Sudan","P012","Skirt","Footwear","38.53","1","Alice M.","Debit","null","web"
"14094","2025-05-09","sophia okoth","Rwanda","P023","Loafers","Apparel","116.66","2","charles","bank transfer","DISC-20","store"
"14095","2024-11-21",\N,"Kenya","P013","Blazer","Apparel","18.78","1","TEAM_A","Mpesa","null","Web"
"14096","2025-02-15","peter wanjiru","Tanzania","P016","Backpack","Accessories","76.33","1","Alice M.","Cash","SUMMER","store"
"14098","2024-05-28","peter c mensah","Kenya","P011","Dress","Apparel","59.57","1","TEAM_A","Debit","SUMMER","Web"
"14099","2025-10-09",\N,"Rwanda","P025","Windbreaker","Apparel","90.77","1","Unknown","mpesa","null","web"
"14100","2024-05-23",\N,"Uganda","P020","Necklace","Apparel","12.82","1","Unknown","unknown","null","none"
"14101","2024-03-08","a. mutiso","Kenya","P030","Ankle Socks","Footwear ","83.25","1","TEAM_A","Debit","null","mobile"
"14102","2025-05-27","grace mwangi","Rwanda","P016","Backpack","Accessories","76.33","1","Unknown","mpesa","null","Web"
"14103","2025-03-27","chloe d said","Tanzania","P006","Running Shoes","Clothes","116.45","1","charles","unknown","DISC-20","web"
"14104","2024-02-21","lydia  okoth","Burundi","P027","Sports Tee","Clothes","28.49","3","Bob","Cash","SUMMER","store"
"14105","2024-12-02","david mwangi","Uganda","P012","Skirt","Footwear","38.53","1","TEAM_A","Credit Card","null","Web"
"14106","2025-02-12","owen mensah","Uganda","P016","Backpack","Accessories","76.33","1","Unknown","bank transfer","SUMMER","Web"
"14107","2024-12-06","f. okoth","Kenya","P015","Socks","Apparel","83.19","1","Bob","Credit Card","DISC-20","Web"
"14108","2024-06-13","chloe c mensah","Uganda","P018","Bracelet","Footwear","113.51","3","charles","Debit","NEW10","Web"
"14109","2023-06-03","sam mensah","Tanzania","P016","Backpack","Accessories","76.33","1","Alice M.","unknown","null","affiliate"
"14110","2025-03-27","f. kamau","Burundi","P013","Blazer","Apparel","18.78","1","Unknown","bank transfer","null","affiliate"
"14111","2023-06-28","moses mugabe","Kenya","P012","Skirt","Footwear","38.53","1","Unknown","Cash","null","affiliate"
"14112","2024-05-26","john d ibrahim","Kenya","P028","Leggings","Footwear","287.50","1","Bob","Debit","DISC-20","web"
"14113","2025-10-17","e. kamau","South Sudan","P025","Windbreaker","Apparel","90.77","1","Unknown","mpesa","DISC-20","Web"
"14114","2025-03-11","p. okoth","Rwanda","P013","Blazer","Apparel","18.78","1","Bob","unknown","NEW10","store"
"14115","2025-02-23","tom mugabe","Uganda","P015","Socks","Apparel","83.19","3","charles","unknown","DISC-20","none"
"14116","2025-05-20","lydia mugabe","Rwanda","P003","Hoodie","Footwear ","37.22","2","Alice M.","Credit Card","null","store"
"14118","2024-12-27","john kamau","Tanzania","P014","Shorts","Footwear","62.57","1","TEAM_A","Cash","NEW10","none"
"14119","2024-07-26","john d doe","Uganda","P015","Socks","Apparel","83.19","1","Bob","unknown","SUMMER","store"
"14120","2024-10-17","robert doe","rwanda","P027","Sports Tee","Clothes","28.49","1","charles","Credit Card","NEW10","store"
"14121","2025-02-19","esther b kim","Rwanda","P014","Shorts","Footwear","62.57","1","TEAM_A","unknown","DISC-20","none"
"14122","2024-11-05","r.  said","Burundi","P026","Beanie","Clothes","13.49","1","TEAM_A","bank transfer","null","mobile"
"14123","2024-06-18","l. ibrahim","Rwanda","P024","Sandals","Apparel","48.32","1","TEAM_A","unknown","null","Web"
"14124","2025-06-27","brian kim","rwanda","P003","Hoodie","Footwear ","37.22","1","TEAM_A","Debit","null","store"
"14125","2024-12-19","mark okoth","Rwanda","P008","Jeans","Footwear","112.30","1","TEAM_A","Mpesa","DISC-20","web"
"14126","2024-02-18","mark mwase","Rwanda","P020","Necklace","Apparel","12.82","1","Alice M.","Debit","DISC-20","none"
"14129","2024-07-29","alice b njoroge","Uganda","P021","Sunglass Case","Footwear","50.53","1","Bob","Mpesa","NEW10","Web"
"14130","2025-10-09","linda kamau","Burundi","P007","Belt","Apparel","11.01","3","Bob","Debit","null","store"
"14132","2024-03-14","grace mugabe","Uganda","P026","Beanie","Clothes","1.35","1","Unknown","Credit Card","SUMMER","mobile"
"14133","2024-05-01","owen karanja","Uganda","P013","Blazer","Apparel","18.78","1","charles","bank transfer","NEW10","none"
"14134","2025-09-20","m. ibrahim","Kenya","P020","Necklace","Apparel","12.82","1","Bob","bank transfer","DISC-20","web"
"14135","2024-06-29","owen wanjiru","Burundi","P022","Boots","Footwear","10.34","1","TEAM_A","Mpesa","null","store"
"14136","2025-10-12","peter mwangi","Uganda","P001","Denim Jacket","Accessories","139.90","1","charles","unknown","null","none"
"14137","2025-04-12","linda otieno","Kenya","P001","Denim Jacket","Accessories","139.90","3","TEAM_A","mpesa","NEW10","none"
"14138","2025-04-12","peter mugabe","Tanzania","P020","Necklace","Apparel","12.82","1","TEAM_A","mpesa","SUMMER","none"
"14139","2025-01-04","sam mensah","Tanzania","P024","Sandals","Apparel","48.32","1","Unknown","Cash","NEW10","affiliate"
"14140","2025-02-27","esther mutiso","Tanzania","P024","Sandals","Apparel","48.32","1","Alice M.","Debit","SUMMER","store"
"14141","2024-06-01","mark c otieno","Tanzania","P025","Windbreaker","Apparel","90.77","1","Unknown","Credit Card","DISC-20","Web"
"14142","2024-02-01","p. mugabe","Rwanda","P011","Dress","Apparel","59.57","1","TEAM_A","Cash","null","web"
"14143","2025-09-18","moses mugabe","rwanda","P030","Ankle Socks","Footwear ","83.25","1","Bob","Debit","null","store"
"14145","2025-03-14","sophia kim","Burundi","P023","Loafers","Apparel","116.66","1","charles","unknown","null","store"
"14146","2024-09-06","peter karanja","Tanzania","P020","Necklace","Apparel","12.82","1","Alice M.","Mpesa","null","web"
"14147","2024-05-25","sophia mensah","Rwanda","P011","Dress","Apparel","59.57","1","Alice M.","Mpesa","NEW10","Web"
"14148","2024-12-28","paul otieno","South Sudan","P016","Backpack","Accessories","76.33","1","charles","bank transfer","null","affiliate"
"14149","2024-08-31","chloe c mensah","Kenya","P009","Scarf","Apparel","20.66","2","TEAM_A","unknown","NEW10","affiliate"
"14150","2024-07-26","robert ibrahim","Uganda","P028","Leggings","Footwear","28.75","1","Unknown","Cash","DISC-20","Web"
"14151","2024-07-25","o. wanjiru","Kenya","P008","Jeans","Footwear","112.30","2","Bob","unknown","DISC-20","affiliate"
"14152","2024-12-31","g. karanja","Kenya","P016","Backpack","Accessories","76.33","1","Unknown","unknown","null","affiliate"
"14153","2024-07-13","mary d ibrahim","Uganda","P026","Beanie","Clothes","13.49","2","Unknown","unknown","null","store"
"14154","2024-07-13","m. kamau","Kenya","P004","Sunglasses","Apparel","80.88","1","Unknown","Debit","null","none"
"14155","2024-02-28","m. said","Kenya","P003","Hoodie","Footwear ","37.22","1","Alice M.","Credit Card","null","mobile"
"14157","2024-04-22","esther mutiso","Rwanda","P016","Backpack","Accessories","763.30","1","Unknown","mpesa","DISC-20","mobile"
"14158","2023-12-28","c. otieno","Tanzania","P005","T-shirt","Clothes","110.09","2","Bob","bank transfer","null","store"
"14159","2025-09-13","owen d mensah","Kenya","P022","Boots","Footwear","10.34","1","Unknown","bank transfer","null","none"
"14160","2024-11-07","peter okoth","Tanzania","P013","Blazer","Apparel","18.78","1","Bob","mpesa","null","Web"
"14161","2024-09-01","amina mutiso","Uganda","P026","Beanie","Clothes","6.75","1","Bob","bank transfer","null","store"
"14162","2025-03-25","david karanja","Kenya","P023","Loafers","Apparel","116.66","1","charles","mpesa","SUMMER","affiliate"
"14163","2025-01-03","jane b mutiso","Tanzania","P003","Hoodie","Footwear ","37.22","1","charles","Credit Card","null","none"
"14164","2024-02-18","sophia karanja","Uganda","P005","T-shirt","Clothes","110.09","1","TEAM_A","mpesa","DISC-20","store"
"14165","2025-01-14","robert mensah","South Sudan","P011","Dress","Apparel","59.57","2","charles","Mpesa","null","store"
"14166","2024-06-14","moses b mutiso","Uganda","P024","Sandals","Apparel","48.32","1","TEAM_A","Debit","DISC-20","store"
"14167","2024-04-04","chloe otieno","Tanzania","P003","Hoodie","Footwear ","37.22","2","charles","unknown","SUMMER","web"
"14168","2024-11-06","d. kamau","Tanzania","P016","Backpack","Accessories","763.30","1","Bob","Cash","null","mobile"
"14169","2025-08-24","noah c mensah","Tanzania","P017","Watch","Accessories","76.48","1","Bob","bank transfer","null","Web"
"14170","2024-09-10","noah  z  ibrahim","Tanzania","P015","Socks","Apparel","83.19","1","Unknown","Mpesa","NEW10","store"
"14171","2024-09-02","grace ibrahim","Rwanda","P017","Watch","Accessories","7.65","1","charles","bank transfer","DISC-20","affiliate"
"14172","2025-04-18","linda mugabe","Tanzania","P021","Sunglass Case","Footwear","50.53","1","Alice M.","unknown","null","web"
"14173","2024-12-09","l. ibrahim","Kenya","P024","Sandals","Apparel","48.32","2","Alice M.","Debit","null","mobile"
"14174","2025-04-17","moses wanjiru","Tanzania","P023","Loafers","Apparel","116.66","2","Unknown","mpesa","null","store"
"14175","2025-06-17","sam.mwangi@urban-threads.com","Tanzania","P008","Jeans","Footwear","112.30","1","charles","Cash","SUMMER","store"
"14176","2025-05-26","noah kim","Tanzania","P013","Blazer","Apparel","18.78","1","TEAM_A","Cash","DISC-20","none"
"14177","2025-06-27","lilian mensah","Uganda","P010","Cap","Accessories","28.77","1","Bob","Mpesa","NEW10","store"
"14178","2025-07-09","t. mutiso","South Sudan","P022","Boots","Footwear","10.34","1","Unknown","Credit Card","DISC-20","web"
"14179","2024-03-16","s. otieno","Kenya","P005","T-shirt","Clothes","110.09","1","Bob","Credit Card","null","store"
"14180","2024-02-23","lydia z otieno","Kenya","P014","Shorts","Footwear","62.57","1","Alice M.","mpesa","SUMMER","store"
"14181","2025-05-26","esther mutiso","Tanzania","P024","Sandals","Apparel","48.32","1","TEAM_A","unknown","NEW10","store"
"14182","2024-08-05","sophia kim","Rwanda","P022","Boots","Footwear","10.34","1","Unknown","Cash","null","mobile"
"14184","2024-12-24","lilian mwangi","Kenya","P005","T-shirt","Clothes","110.09","1","Bob","Mpesa","null","mobile"
"14185","2025-05-12","linda kamau","Uganda","P026","Beanie","Clothes","13.49","1","Alice M.","Credit Card","NEW10","mobile"
"14186","2025-08-25","moses mwase","Uganda","P004","Sunglasses","Apparel","80.88","1","TEAM_A","Credit Card","SUMMER","web"
"14187","2025-01-04","owen mwangi","South Sudan","P021","Sunglass Case","Footwear","50.53","1","charles","mpesa","SUMMER","affiliate"
"14188","2025-04-18",\N,"Tanzania","P026","Beanie","Clothes","13.49","2","Alice M.","mpesa","null","none"
"14189","2025-05-02","owen doe","South Sudan","P026","Beanie","Clothes","13.49","1","Bob","Cash","null","none"
"14190","2024-03-07","lydia.d.said@mail","Uganda","P008","Jeans","Footwear","112.30","1","Unknown","Cash","SUMMER","store"
"14191","2024-12-15","jane mutiso","Rwanda","P012","Skirt","Footwear","38.53","1","Unknown","Mpesa","null","none"
"14192","2025-12-11","esther njoroge","Kenya","P025","Windbreaker","Apparel","90.77","1","TEAM_A","mpesa","DISC-20","affiliate"
"14193","2025-05-26","p. doe","Uganda","P020","Necklace","Apparel","12.82","1","Bob","Credit Card","SUMMER","web"
"14194","2024-07-20","p. njoroge","Burundi","P029","Active Shorts","Apparel","27.63","3","Unknown","unknown","null","mobile"
"14195","2025-03-11","moses wanjiru","Uganda","P030","Ankle Socks","Footwear ","83.25","3","Unknown","mpesa","NEW10","mobile"
"14196","2024-02-07","a. doe","Rwanda","P008","Jeans","Footwear","112.30","2","Alice M.","mpesa","SUMMER","Web"
"14197","2024-07-03","peter mwase","Tanzania","P016","Backpack","Accessories","76.33","1","Bob","unknown","null","web"
"14198","2024-03-22","jane mwangi","Tanzania","P019","Earrings","Accessories","43.66","1","Bob","Credit Card","null","Web"
"14199","2024-10-05","brian kamau","Kenya","P002","Sneakers","Apparel","86.72","1","charles","unknown","DISC-20","Web"
"14200","2025-01-20","mary  mugabe","Uganda","P030","Ankle Socks","Footwear ","832.50","1","TEAM_A","unknown","null","store"
"14202","2025-06-30","amina mutiso","Kenya","P005","T-shirt","Clothes","110.09","1","TEAM_A","Mpesa","null","Web"
"14203","2024-08-10",\N,"Rwanda","P005","T-shirt","Clothes","110.09","1","Unknown","Cash","DISC-20","store"
"14204","2025-02-08",\N,"South Sudan","P024","Sandals","Apparel","48.32","1","Unknown","Cash","NEW10","store"
"14205","2025-09-19","alice mwase","Burundi","P022","Boots","Footwear","10.34","1","Unknown","Debit","null","web"
"14206","2025-01-01","mark  z  kamau","Kenya","P019","Earrings","Accessories","43.66","1","Bob","unknown","null","Web"
"14208","2024-11-21","fatima okoth","Burundi","P001","Denim Jacket","Accessories","139.90","1","Alice M.","unknown","null","mobile"
"14209","2024-03-20","fatima mugabe","Rwanda","P029","Active Shorts","Apparel","27.63","1","Unknown","unknown","NEW10","web"
"14210","2024-05-27","tom z ibrahim","Kenya","P028","Leggings","Footwear","28.75","1","Alice M.","bank transfer","null","none"
"14212","2024-10-19","robert c mugabe","Rwanda","P026","Beanie","Clothes","13.49","1","TEAM_A","bank transfer","null","affiliate"
"14213","2024-01-11","grace said","Tanzania","P003","Hoodie","Footwear ","37.22","2","Unknown","Debit","null","mobile"
"14214","2025-07-26","jane mwangi","Rwanda","P018","Bracelet","Footwear","11.35","1","Alice M.","unknown","null","mobile"
"14215","2023-01-18","tom c mensah","Tanzania","P023","Loafers","Apparel","116.66","2","TEAM_A","Cash","DISC-20","store"
"14216","2025-05-11","alice doe","Tanzania","P012","Skirt","Footwear","38.53","1","TEAM_A","unknown","NEW10","store"
"14217","2023-01-13","owen b mwangi","Kenya","P017","Watch","Accessories","76.48","1","Unknown","Debit","null","Web"
"14219","2025-07-09","alice karanja","Tanzania","P024","Sandals","Apparel","48.32","1","Unknown","Credit Card","DISC-20","affiliate"
"14220","2025-03-17","b. otieno","Burundi","P019","Earrings","Accessories","43.66","1","charles","Credit Card","NEW10","mobile"
"14221","2024-09-18","brian b mugabe","Burundi","P016","Backpack","Accessories","76.33","1","charles","unknown","null","affiliate"
"14222","2025-01-21","lydia said","Kenya","P019","Earrings","Accessories","43.66","1","Unknown","Cash","null","web"
"14223","2025-03-20","tom mugabe","Uganda","P009","Scarf","Apparel","20.66","3","Alice M.","Cash","DISC-20","web"
"14224","2024-02-10","chloe kim","South Sudan","P029","Active Shorts","Apparel","27.63","2","TEAM_A","mpesa","null","store"
"14226","2025-07-19","owen b mwangi","Burundi","P028","Leggings","Footwear","28.75","1","Unknown","Cash","SUMMER","affiliate"
"14227","2025-07-02","robert njoroge","Tanzania","P016","Backpack","Accessories","76.33","1","Unknown","Credit Card","SUMMER","mobile"
"14228","2023-12-10","a. okoth","Kenya","P026","Beanie","Clothes","13.49","1","charles","Cash","DISC-20","mobile"
"14229","2026-10-08","paul wanjiru","Rwanda","P024","Sandals","Apparel","48.32","1","TEAM_A","mpesa","null","Web"
"14231","2024-02-04","mark  mwangi","South Sudan","P001","Denim Jacket","Accessories","139.90","1","Unknown","unknown","NEW10","web"
"14232","2024-08-21","linda wanjiru","South Sudan","P017","Watch","Accessories","76.48","1","Unknown","Debit","SUMMER","store"
"14233","2024-10-29","esther kamau","Uganda","P021","Sunglass Case","Footwear","50.53","1","charles","Cash","null","store"
"14234","2024-10-31","a.  mutiso","rwanda","P022","Boots","Footwear","20.68","1","TEAM_A","mpesa","null","mobile"
